274.50, 1.38, 0.06, -0.77, -0.16, 0.16, -0.29, -0.71, -21.47, 1623970625641.00, 0.01, 0.06, 0.00
274.56, 1.31, -0.94, -0.93, -0.12, -0.07, -0.21, -0.64, -21.20, 1623970625656.00, 0.00, 0.07, 0.00
274.56, 1.19, -1.81, -1.63, -0.21, 0.01, -0.12, -2.18, -19.91, 1623970625671.00, 0.01, 0.13, 0.00
274.62, 0.62, -3.44, -1.54, -0.58, 0.02, 0.23, -2.76, -19.15, 1623970625691.00, 0.04, 0.14, 0.00
274.62, -0.06, -4.88, -1.01, -0.79, -0.01, 0.32, -2.83, -18.86, 1623970625706.00, 0.07, 0.11, 0.00
274.75, -0.31, -5.38, -0.91, -0.51, 0.17, 0.22, -3.31, -19.58, 1623970625721.00, 0.04, 0.10, 0.00
274.75, -0.62, -6.81, -1.39, -0.06, -0.05, 0.63, -3.55, -19.04, 1623970625741.00, 0.01, 0.16, 0.00
274.81, -1.31, -8.00, -1.00, -0.67, 0.06, 0.91, -3.91, -18.58, 1623970625756.00, 0.06, 0.13, 0.00
274.81, -1.69, -8.56, -1.00, -0.70, 0.03, 1.71, -4.15, -17.87, 1623970625770.00, 0.07, 0.13, 0.00
274.88, -2.50, -9.69, -0.92, -0.86, -0.04, 1.72, -4.41, -17.86, 1623970625790.00, 0.09, 0.13, 0.00
274.88, -3.06, -10.62, -0.83, -0.33, -0.07, 1.47, -4.69, -17.84, 1623970625805.00, 0.04, 0.13, 0.00
274.94, -3.00, -11.06, -0.88, 0.06, 0.11, 1.49, -5.01, -17.09, 1623970625820.00, 0.01, 0.13, 0.00
275.12, -3.44, -12.06, -0.75, -0.60, 0.18, 2.10, -5.14, -17.18, 1623970625840.00, 0.07, 0.13, 0.00
275.44, -3.75, -12.81, -0.84, -0.16, 0.33, 2.38, -4.96, -16.94, 1623970625855.00, 0.03, 0.14, 0.00
275.62, -3.75, -13.25, -0.79, -0.10, 0.29, 2.24, -5.35, -16.37, 1623970625870.00, 0.03, 0.14, 0.00
275.81, -3.81, -14.00, -0.62, -0.18, 0.26, 1.70, -5.62, -15.96, 1623970625890.00, 0.04, 0.13, 0.00
276.19, -3.56, -14.75, -0.58, 0.08, 0.40, 1.41, -5.53, -15.44, 1623970625905.00, 0.01, 0.13, 0.00
276.44, -3.50, -14.88, -0.23, 0.04, 0.42, 1.54, -5.41, -15.77, 1623970625920.00, 0.01, 0.10, 0.00
276.88, -3.06, -15.06, -0.12, 0.39, 0.49, 1.64, -5.25, -15.07, 1623970625940.00, -0.02, 0.09, 0.00
277.44, -2.38, -15.25, -0.17, 0.60, 0.64, 1.29, -5.33, -14.54, 1623970625954.00, -0.04, 0.10, 0.00
277.75, -2.06, -15.31, -0.13, 0.52, 0.67, 0.77, -5.43, -14.34, 1623970625969.00, -0.04, 0.10, 0.00
278.50, -1.19, -15.38, 0.01, 0.56, 0.78, 0.52, -5.26, -14.32, 1623970625989.00, -0.05, 0.09, 0.00
279.19, 0.00, -15.62, 0.00, 0.98, 0.79, 0.12, -5.16, -14.25, 1623970626005.00, -0.09, 0.09, 0.00
279.56, 0.75, -15.75, -0.22, 1.13, 0.84, -0.75, -5.03, -14.05, 1623970626019.00, -0.11, 0.11, 0.00
280.31, 1.81, -15.81, -0.00, 0.63, 0.81, -0.76, -5.06, -13.10, 1623970626039.00, -0.07, 0.09, 0.00
281.00, 2.25, -15.81, 0.09, 0.13, 0.63, -1.21, -4.83, -13.04, 1623970626054.00, -0.02, 0.08, 0.00
281.31, 2.44, -15.81, -0.05, 0.21, 0.57, -1.40, -4.91, -12.90, 1623970626069.00, -0.03, 0.10, 0.00
282.06, 3.00, -15.81, -0.01, 0.54, 0.76, -1.43, -4.69, -12.95, 1623970626089.00, -0.07, 0.10, 0.00
282.88, 3.06, -15.56, 0.23, -0.38, 0.63, -1.42, -4.85, -12.34, 1623970626104.00, 0.02, 0.07, 0.00
283.12, 2.75, -15.44, 0.23, -0.64, 0.38, -1.06, -4.55, -12.01, 1623970626119.00, 0.05, 0.07, 0.00
283.69, 2.50, -15.06, 0.34, -0.31, 0.44, -0.89, -4.83, -11.72, 1623970626139.00, 0.02, 0.06, 0.00
284.25, 2.12, -15.19, -0.16, -0.49, 0.46, -0.63, -4.74, -11.31, 1623970626154.00, 0.04, 0.11, 0.00
284.56, 1.81, -15.25, -0.09, -0.69, 0.43, 0.39, -4.83, -10.89, 1623970626169.00, 0.06, 0.10, 0.00
285.06, 0.62, -15.31, -0.10, -1.23, 0.30, 1.16, -4.72, -10.68, 1623970626188.00, 0.13, 0.11, 0.00
285.69, -0.19, -15.38, -0.06, -0.91, 0.44, 1.03, -5.26, -10.06, 1623970626203.00, 0.10, 0.11, 0.00
285.94, -0.38, -15.38, 0.10, -0.55, 0.42, 1.29, -5.09, -9.80, 1623970626218.00, 0.06, 0.09, 0.00
286.56, -0.94, -15.25, 0.12, -0.60, 0.42, 1.57, -5.01, -9.53, 1623970626238.00, 0.07, 0.09, 0.00
287.25, -1.56, -15.19, 0.01, -0.88, 0.57, 1.59, -4.99, -9.15, 1623970626254.00, 0.11, 0.10, 0.00
287.62, -1.75, -15.12, 0.10, -0.57, 0.62, 1.92, -4.82, -8.73, 1623970626268.00, 0.07, 0.09, 0.00
288.44, -2.06, -14.81, 0.25, -0.48, 0.75, 2.48, -4.58, -8.56, 1623970626288.00, 0.07, 0.07, 0.00
289.31, -2.12, -14.38, 0.30, -0.21, 0.78, 2.20, -4.42, -8.12, 1623970626303.00, 0.04, 0.07, 0.00
289.75, -2.06, -14.12, 0.50, -0.05, 0.80, 2.30, -4.44, -7.72, 1623970626318.00, 0.02, 0.04, 0.00
290.81, -2.06, -13.62, 0.52, -0.30, 0.94, 1.75, -3.74, -7.72, 1623970626338.00, 0.05, 0.04, 0.00
291.88, -1.88, -12.94, 0.72, -0.07, 0.99, 1.96, -3.64, -7.41, 1623970626353.00, 0.02, 0.01, 0.00
292.44, -1.75, -12.56, 0.68, 0.10, 1.04, 1.47, -3.36, -7.17, 1623970626368.00, -0.00, 0.01, 0.00
293.62, -1.31, -11.75, 0.64, 0.06, 1.12, 1.53, -3.28, -7.62, 1623970626388.00, 0.00, 0.01, 0.00
294.81, -0.94, -11.06, 0.75, 0.16, 1.07, 1.24, -3.06, -7.26, 1623970626403.00, -0.01, -0.00, 0.00
295.38, -0.81, -10.62, 0.83, 0.10, 1.04, 1.31, -2.57, -6.95, 1623970626418.00, -0.01, -0.02, 0.00
296.50, -0.44, -9.81, 0.75, 0.11, 1.08, 0.97, -2.05, -6.85, 1623970626437.00, -0.01, -0.01, 0.00
297.69, -0.19, -8.94, 0.94, 0.10, 1.11, 0.81, -1.90, -6.57, 1623970626452.00, -0.01, -0.04, 0.00
298.31, 0.00, -8.50, 0.82, 0.15, 1.09, 0.67, -1.55, -6.45, 1623970626467.00, -0.02, -0.03, 0.00
299.44, 0.31, -7.56, 0.79, 0.26, 1.10, 0.63, -0.90, -6.19, 1623970626487.00, -0.03, -0.03, 0.00
300.62, 0.38, -7.00, 0.43, -0.19, 1.06, 0.67, -1.21, -5.93, 1623970626502.00, 0.02, 0.01, 0.00
301.19, 0.31, -6.69, 0.47, -0.22, 1.06, 0.83, -1.09, -5.65, 1623970626517.00, 0.02, 0.00, 0.00
302.38, 0.31, -6.25, 0.41, -0.16, 1.04, 0.56, -0.46, -5.42, 1623970626537.00, 0.02, 0.01, 0.00
303.50, 0.44, -5.88, 0.34, -0.23, 1.08, 0.74, -0.83, -5.06, 1623970626552.00, 0.02, 0.01, 0.00
304.06, 0.44, -5.75, 0.20, -0.13, 1.04, 0.66, -0.98, -4.67, 1623970626567.00, 0.01, 0.03, 0.00
305.25, 0.25, -5.75, 0.06, -0.32, 1.05, 1.43, -0.98, -4.25, 1623970626587.00, 0.04, 0.05, 0.00
306.31, 0.25, -5.75, -0.05, -0.06, 0.95, 0.96, -0.89, -4.33, 1623970626602.00, 0.01, 0.06, 0.00
306.88, 0.25, -5.81, -0.11, -0.12, 0.95, 1.18, -1.05, -4.18, 1623970626617.00, 0.01, 0.07, 0.00
307.94, 0.12, -6.00, -0.15, -0.16, 0.99, 1.16, -1.26, -3.40, 1623970626637.00, 0.02, 0.08, 0.00
309.00, 0.12, -5.88, 0.09, 0.00, 1.01, 1.15, -1.28, -3.87, 1623970626651.00, -0.00, 0.04, 0.00
309.56, 0.06, -5.94, -0.08, -0.31, 1.02, 1.14, -2.03, -2.62, 1623970626666.00, 0.04, 0.07, 0.00
310.69, -0.12, -6.06, -0.06, -0.24, 1.00, 1.53, -1.55, -3.20, 1623970626686.00, 0.03, 0.07, 0.00
311.75, -0.44, -6.06, 0.05, -0.45, 0.93, 1.50, -1.44, -3.43, 1623970626701.00, 0.06, 0.05, 0.00
312.25, -0.62, -5.94, 0.17, -0.41, 0.95, 1.67, -1.86, -3.11, 1623970626716.00, 0.06, 0.04, 0.00
313.31, -1.12, -5.88, 0.16, -0.52, 0.95, 2.09, -2.03, -2.66, 1623970626736.00, 0.08, 0.04, 0.00
314.38, -1.75, -5.75, 0.12, -0.81, 0.89, 2.46, -2.32, -2.24, 1623970626751.00, 0.12, 0.04, 0.00
314.88, -1.94, -5.56, 0.36, -0.44, 0.89, 2.96, -2.27, -1.53, 1623970626766.00, 0.07, 0.01, 0.00
315.94, -2.44, -5.31, 0.36, -0.58, 1.01, 3.07, -1.63, -2.58, 1623970626786.00, 0.09, 0.01, 0.00
317.12, -3.06, -4.94, 0.35, -0.59, 1.05, 3.32, -1.17, -2.27, 1623970626801.00, 0.10, 0.01, 0.00
317.75, -3.25, -4.75, 0.46, -0.38, 1.08, 3.29, -1.43, -1.98, 1623970626816.00, 0.07, -0.01, 0.00
318.94, -3.56, -4.25, 0.58, -0.33, 1.08, 3.57, -1.45, -1.86, 1623970626836.00, 0.07, -0.03, 0.00
320.19, -3.31, -3.56, 0.50, -0.30, 1.10, 3.08, -0.86, -1.59, 1623970626856.00, 0.07, -0.02, 0.00
321.50, -3.19, -2.81, 0.57, -0.42, 1.18, 3.39, -0.83, -1.92, 1623970626871.00, 0.08, -0.04, 0.00
322.12, -3.38, -2.56, 0.56, -0.33, 1.16, 3.84, -0.43, -1.95, 1623970626885.00, 0.07, -0.04, 0.00
322.75, -3.44, -2.31, 0.31, -0.31, 1.30, 3.65, -0.29, -1.85, 1623970626898.00, 0.07, -0.01, 0.00
324.25, -3.69, -2.00, 0.41, -0.29, 1.34, 3.58, -0.38, -2.18, 1623970626910.00, 0.07, -0.02, 0.00
325.00, -3.81, -1.88, 0.32, -0.27, 1.42, 4.10, -0.33, -1.77, 1623970626928.00, 0.07, -0.01, 0.00
326.69, -4.06, -1.75, 0.21, -0.26, 1.51, 3.94, -0.16, -1.85, 1623970626941.00, 0.07, 0.00, 0.00
327.50, -4.19, -1.75, 0.14, -0.34, 1.49, 3.77, -0.46, -1.56, 1623970626955.00, 0.08, 0.01, 0.00
329.19, -4.31, -1.81, -0.10, -0.09, 1.58, 3.99, -0.65, -1.66, 1623970626978.00, 0.05, 0.05, 0.00
330.94, -3.81, -1.88, -0.00, 0.04, 1.63, 3.89, -0.46, -1.32, 1623970626991.00, 0.03, 0.03, 0.00
331.88, -3.69, -2.00, -0.13, 0.14, 1.67, 3.69, -0.90, -1.60, 1623970627005.00, 0.01, 0.05, 0.00
333.81, -3.56, -2.25, -0.15, 0.03, 1.81, 3.68, -1.12, -1.63, 1623970627020.00, 0.03, 0.06, 0.00
334.81, -3.38, -2.44, -0.24, 0.24, 1.87, 3.40, -2.02, -0.90, 1623970627035.00, -0.01, 0.07, 0.00
336.94, -3.06, -2.75, -0.14, 0.17, 2.05, 3.39, -2.17, -1.03, 1623970627050.00, 0.00, 0.06, 0.00
338.12, -2.94, -2.94, -0.18, 0.17, 2.10, 2.94, -1.48, -1.34, 1623970627065.00, 0.00, 0.07, 0.00
340.44, -2.62, -3.31, -0.16, 0.10, 2.17, 3.12, -1.87, -1.48, 1623970627085.00, 0.01, 0.07, 0.00
342.88, -2.56, -3.56, -0.13, -0.14, 2.29, 2.85, -2.27, -0.98, 1623970627099.00, 0.04, 0.07, 0.00
344.19, -2.69, -3.62, -0.00, -0.29, 2.36, 2.87, -2.02, -1.42, 1623970627114.00, 0.07, 0.05, 0.00
346.81, -2.81, -3.81, -0.06, -0.36, 2.42, 2.48, -2.61, -1.40, 1623970627134.00, 0.08, 0.06, 0.00
349.56, -3.06, -4.12, -0.11, -0.40, 2.52, 2.75, -2.74, -1.13, 1623970627149.00, 0.09, 0.07, 0.00
350.94, -3.12, -4.25, -0.02, -0.26, 2.55, 3.22, -2.64, -1.34, 1623970627164.00, 0.07, 0.06, 0.00
353.81, -3.12, -4.62, -0.15, -0.21, 2.64, 3.37, -3.31, -0.96, 1623970627184.00, 0.06, 0.08, 0.00
356.81, -3.12, -4.88, -0.08, -0.10, 2.82, 3.38, -3.06, -0.59, 1623970627199.00, 0.04, 0.08, 0.00
358.44, -3.00, -5.00, -0.09, -0.06, 2.95, 3.33, -3.65, -0.51, 1623970627214.00, 0.04, 0.08, 0.00
1.62, -2.88, -5.38, -0.19, -0.10, 2.94, 3.40, -3.45, -0.77, 1623970627234.00, 0.04, 0.10, 0.00
5.06, -2.75, -5.56, -0.07, -0.24, 3.19, 3.31, -3.78, -0.99, 1623970627249.00, 0.06, 0.08, 0.00
6.81, -2.69, -5.62, 0.06, -0.18, 3.28, 2.96, -4.43, -0.77, 1623970627264.00, 0.05, 0.06, 0.00
10.44, -2.56, -6.00, -0.18, -0.34, 3.35, 2.98, -4.22, -0.81, 1623970627284.00, 0.08, 0.10, 0.00
14.25, -2.25, -6.50, -0.29, -0.05, 3.56, 3.05, -4.39, -1.17, 1623970627298.00, 0.03, 0.12, 0.00
16.19, -2.06, -6.69, -0.29, -0.05, 3.56, 2.63, -4.59, -0.53, 1623970627313.00, 0.03, 0.12, 0.00
20.38, -1.88, -7.06, -0.18, -0.12, 3.84, 2.40, -5.14, -1.01, 1623970627334.00, 0.04, 0.11, 0.00
24.62, -1.25, -7.44, -0.25, 0.04, 3.93, 2.22, -4.94, -0.40, 1623970627348.00, 0.01, 0.13, 0.00
26.81, -1.19, -7.69, -0.32, -0.39, 4.03, 2.10, -5.30, -0.74, 1623970627363.00, 0.07, 0.14, 0.00
31.25, -0.50, -7.94, -0.28, 0.11, 4.09, 1.87, -5.29, -0.70, 1623970627383.00, -0.01, 0.13, 0.00
35.75, 0.31, -8.38, -0.38, 0.22, 4.16, 1.29, -5.78, -0.50, 1623970627398.00, -0.03, 0.16, 0.00
38.06, 0.81, -8.56, -0.47, 0.33, 4.24, 0.59, -5.84, -0.91, 1623970627413.00, -0.05, 0.17, 0.00
40.38, 1.19, -8.81, -0.45, 0.05, 4.24, 0.88, -6.00, -0.42, 1623970627428.00, -0.01, 0.17, 0.00
45.00, 1.94, -9.19, -0.48, 0.01, 4.28, -0.07, -6.32, -0.58, 1623970627443.00, -0.02, 0.18, 0.00
49.75, 3.00, -9.44, -0.49, 0.32, 4.40, -0.31, -6.45, -0.70, 1623970627458.00, -0.07, 0.18, 0.00
52.12, 3.50, -9.62, -0.50, 0.18, 4.40, -0.82, -6.26, -0.93, 1623970627475.00, -0.06, 0.19, 0.00
56.88, 4.56, -9.94, -0.65, 0.30, 4.38, -0.95, -6.41, -0.81, 1623970627493.00, -0.08, 0.21, 0.00
61.62, 5.50, -10.19, -0.63, 0.04, 4.27, -1.77, -6.32, -0.66, 1623970627508.00, -0.05, 0.21, 0.00
63.94, 5.88, -10.25, -0.64, -0.02, 4.25, -1.71, -6.49, -1.07, 1623970627525.00, -0.04, 0.21, 0.00
68.50, 6.75, -10.56, -0.75, 0.10, 4.13, -2.93, -6.76, -0.81, 1623970627542.00, -0.07, 0.24, 0.00
73.00, 7.62, -11.00, -0.94, 0.10, 4.05, -3.02, -6.78, -1.02, 1623970627557.00, -0.08, 0.27, 0.00
75.19, 8.06, -11.19, -0.91, 0.04, 4.03, -3.18, -7.00, -1.08, 1623970627575.00, -0.07, 0.27, 0.00
79.56, 8.75, -11.69, -1.03, -0.25, 3.89, -4.08, -7.54, -0.86, 1623970627592.00, -0.04, 0.29, 0.00
83.88, 9.31, -12.31, -1.16, -0.31, 3.81, -4.74, -7.33, -0.86, 1623970627607.00, -0.03, 0.32, 0.00
86.06, 9.69, -12.62, -1.26, -0.15, 3.82, -2.91, -8.27, -1.10, 1623970627625.00, -0.06, 0.34, 0.00
90.19, 10.31, -13.62, -1.50, -0.40, 3.66, -5.04, -8.26, -0.95, 1623970627642.00, -0.03, 0.38, 0.00
94.19, 11.00, -14.62, -1.63, -0.24, 3.47, -5.26, -8.16, -0.92, 1623970627657.00, -0.06, 0.41, 0.00
96.19, 11.31, -15.19, -1.71, -0.36, 3.49, -5.84, -8.60, -1.11, 1623970627674.00, -0.04, 0.43, 0.00
100.12, 11.88, -16.50, -1.93, -0.38, 3.32, -4.18, -9.54, -1.09, 1623970627692.00, -0.04, 0.48, 0.00
104.00, 12.50, -17.88, -2.01, -0.41, 3.23, -2.87, -10.50, -0.51, 1623970627707.00, -0.05, 0.50, 0.00
105.88, 12.94, -18.62, -2.02, -0.24, 3.20, -2.63, -11.26, -0.73, 1623970627724.00, -0.08, 0.51, 0.00
109.56, 13.81, -19.94, -2.01, -0.21, 2.99, -6.21, -10.32, -0.57, 1623970627742.00, -0.09, 0.52, 0.00
113.00, 15.19, -21.50, -2.18, 0.36, 2.93, -7.99, -10.18, -1.32, 1623970627756.00, -0.19, 0.57, 0.00
114.75, 16.00, -22.31, -2.20, 0.43, 2.94, -5.49, -11.59, -1.05, 1623970627774.00, -0.21, 0.58, 0.00
118.06, 17.62, -23.94, -2.21, 0.31, 2.73, -9.32, -10.62, -1.48, 1623970627791.00, -0.21, 0.60, 0.00
121.31, 19.12, -25.62, -2.35, 0.27, 2.62, -7.97, -11.42, -1.44, 1623970627806.00, -0.22, 0.63, 0.00
122.88, 20.00, -26.62, -2.53, 0.48, 2.53, -10.74, -10.94, -1.66, 1623970627824.00, -0.26, 0.67, 0.00
125.88, 21.69, -28.50, -2.41, 0.46, 2.36, -10.76, -11.61, -2.31, 1623970627841.00, -0.27, 0.67, 0.00
128.62, 23.31, -30.44, -2.47, 0.53, 2.09, -11.33, -11.94, -2.39, 1623970627856.00, -0.29, 0.70, 0.00
129.94, 24.19, -31.69, -2.87, 0.68, 1.98, -7.91, -14.48, -2.23, 1623970627874.00, -0.33, 0.77, 0.00
132.56, 25.50, -33.94, -2.68, 0.19, 1.75, -10.67, -13.30, -2.66, 1623970627891.00, -0.26, 0.76, 0.00
135.00, 26.81, -36.25, -2.68, 0.34, 1.65, -12.17, -12.19, -3.44, 1623970627906.00, -0.30, 0.79, 0.00
235.19, 27.38, -37.44, -2.77, 0.21, 1.52, -11.45, -13.05, -3.43, 1623970627924.00, -0.28, 0.81, 0.00
237.81, 28.56, -39.94, -2.83, 0.26, 1.30, -11.41, -13.39, -3.79, 1623970627936.00, -0.30, 0.84, 0.00
239.00, 29.12, -41.25, -2.78, 0.37, 1.24, -9.86, -15.18, -4.89, 1623970627951.00, -0.33, 0.85, 0.00
241.38, 30.19, -43.88, -2.74, 0.23, 1.06, -10.13, -15.19, -4.68, 1623970627966.00, -0.31, 0.87, 0.00
242.50, 30.69, -45.12, -2.61, 0.26, 1.00, -12.10, -14.29, -5.11, 1623970627981.00, -0.32, 0.86, 0.00
244.62, 31.62, -47.81, -2.69, 0.20, 0.74, -12.42, -14.61, -5.60, 1623970627996.00, -0.33, 0.90, 0.00
245.94, 31.88, -49.12, -2.61, 0.11, 0.63, -10.26, -15.85, -5.75, 1623970628011.00, -0.32, 0.91, 0.00
248.19, 32.44, -51.69, -2.31, 0.14, 0.43, -12.24, -14.98, -6.40, 1623970628031.00, -0.33, 0.88, 0.00
250.62, 32.69, -54.06, -2.31, -0.09, 0.22, -12.94, -15.30, -6.49, 1623970628045.00, -0.29, 0.90, 0.00
251.94, 32.69, -55.12, -2.14, -0.24, 0.13, -14.52, -15.84, -6.91, 1623970628060.00, -0.27, 0.89, 0.00
254.44, 32.56, -57.19, -1.95, -0.29, -0.06, -11.39, -18.08, -7.21, 1623970628080.00, -0.26, 0.88, 0.00
257.06, 32.12, -59.00, -1.64, -0.43, -0.25, -11.53, -17.03, -7.55, 1623970628095.00, -0.24, 0.85, -255.00
258.25, 31.88, -59.75, -1.52, -0.42, -0.30, -15.52, -15.45, -7.98, 1623970628110.00, -0.24, 0.84, -255.00
261.25, 31.00, -61.06, -1.37, -0.84, -0.57, -13.53, -17.70, -7.89, 1623970628130.00, -0.16, 0.83, -255.00
264.31, 30.00, -62.44, -1.46, -0.56, -0.74, -14.51, -17.35, -8.43, 1623970628145.00, -0.20, 0.85, -255.00
265.88, 29.38, -62.94, -1.24, -0.92, -0.76, -13.15, -17.25, -8.40, 1623970628160.00, -0.14, 0.82, -255.00
270.00, 27.81, -63.75, -1.22, -1.60, -0.90, -16.65, -16.23, -8.38, 1623970628180.00, -0.02, 0.83, -255.00
275.25, 25.81, -64.44, -1.34, -2.32, -1.07, -16.16, -16.96, -7.97, 1623970628195.00, 0.12, 0.87, -255.00
278.31, 24.62, -64.62, -1.25, -2.75, -1.07, -14.00, -17.60, -7.68, 1623970628210.00, 0.20, 0.86, -255.00
285.25, 21.94, -64.81, -1.20, -3.32, -1.21, -8.65, -18.92, -7.30, 1623970628229.00, 0.31, 0.85, -255.00
292.81, 19.06, -64.88, -1.00, -3.62, -1.25, -7.45, -18.13, -7.22, 1623970628244.00, 0.39, 0.82, -255.00
296.62, 17.56, -64.88, -0.91, -3.66, -1.27, -5.58, -19.19, -6.91, 1623970628259.00, 0.41, 0.81, -255.00
304.31, 14.62, -64.81, -0.67, -3.68, -1.21, -3.55, -19.79, -7.07, 1623970628279.00, 0.43, 0.77, -255.00
310.88, 12.12, -64.69, -0.32, -3.04, -0.96, -2.40, -20.82, -6.85, 1623970628294.00, 0.35, 0.72, -255.00
313.75, 11.06, -64.56, -0.16, -2.85, -0.82, -2.11, -20.42, -7.00, 1623970628309.00, 0.33, 0.69, -255.00
317.69, 9.56, -64.38, -0.07, -1.68, -0.51, -0.54, -19.61, -7.26, 1623970628329.00, 0.16, 0.68, -255.00
320.25, 8.69, -63.88, 0.32, -1.32, -0.14, 0.10, -17.85, -7.12, 1623970628344.00, 0.11, 0.61, 0.00
321.12, 8.38, -63.62, 0.33, -1.07, -0.05, -3.96, -18.60, -7.57, 1623970628359.00, 0.07, 0.61, 0.00
322.69, 8.00, -62.75, 0.70, -1.06, 0.20, -4.30, -18.38, -7.79, 1623970628379.00, 0.07, 0.55, 0.00
324.06, 7.69, -61.81, 0.65, -1.13, 0.25, -2.74, -17.37, -7.63, 1623970628394.00, 0.08, 0.55, 0.00
324.81, 7.56, -61.25, 0.97, -1.17, 0.31, -2.75, -17.99, -7.24, 1623970628409.00, 0.09, 0.49, 0.00
326.38, 7.19, -59.94, 1.08, -1.30, 0.34, -4.45, -18.10, -6.77, 1623970628429.00, 0.12, 0.47, 0.00
328.31, 6.81, -58.31, 1.38, -1.45, 0.44, -3.07, -17.67, -6.83, 1623970628444.00, 0.14, 0.41, 0.00
329.50, 6.50, -57.38, 1.55, -1.76, 0.55, 1.45, -14.93, -6.20, 1623970628459.00, 0.20, 0.37, 0.00
331.88, 6.06, -55.25, 1.83, -1.78, 0.69, 2.05, -14.31, -5.98, 1623970628478.00, 0.20, 0.31, 0.00
334.31, 5.62, -53.00, 1.95, -1.77, 0.80, 1.67, -13.84, -5.56, 1623970628493.00, 0.21, 0.27, 0.00
335.75, 5.31, -51.81, 2.01, -1.99, 0.85, 2.72, -12.78, -5.00, 1623970628508.00, 0.24, 0.25, 0.00
338.75, 4.75, -49.25, 2.18, -2.05, 1.05, 2.39, -12.37, -4.85, 1623970628528.00, 0.26, 0.20, 0.00
